x,y
1.3830,0.0800
1.3780,0.0800
1.3730,0.0800
1.3680,0.0800
1.3630,0.0750
1.3580,0.0750
1.3530,0.0750
1.3480,0.0750
1.3430,0.0750
1.3380,0.0750
1.3330,0.0750
1.3280,0.0750
1.3230,0.0750
1.3180,0.0750
1.3130,0.0750
1.3080,0.0750
1.3030,0.0750
1.2980,0.0750
1.2930,0.0750
1.2880,0.0750
1.2830,0.0750
1.2780,0.0750
1.2730,0.0750
1.2680,0.0750
1.2630,0.0700
1.2580,0.0700
1.2530,0.0700
1.2480,0.0700
1.2430,0.0650
1.2380,0.0650
1.2330,0.0650
1.2280,0.0650
1.2230,0.0650
1.2180,0.0600
1.2130,0.0600
1.2080,0.0600
1.2030,0.0600
1.1980,0.0550
1.1930,0.0550
1.1880,0.0550
1.1830,0.0550
1.1780,0.0500
1.1730,0.0500
1.1680,0.0500
1.1630,0.0500
1.1580,0.0500
1.1530,0.0450
1.1480,0.0450
1.1430,0.0450
1.1380,0.0450
1.1330,0.0450
1.1280,0.0400
1.1230,0.0400
1.1180,0.0400
1.1130,0.0400
1.1080,0.0400
1.1030,0.0350
1.0980,0.0350
1.0930,0.0350
1.0880,0.0350
1.0830,0.0350
1.0780,0.0300
1.0730,0.0300
1.0680,0.0300
1.0630,0.0300
1.0580,0.0300
1.0530,0.0250
1.0480,0.0250
1.0430,0.0250
1.0380,0.0250
1.0330,0.0250
1.0280,0.0250
1.0230,0.0200
1.0180,0.0200
1.0130,0.0200
1.0080,0.0200
1.0030,0.0200
0.9980,0.0150
0.9930,0.0150
0.9880,0.0150
0.9830,0.0150
0.9780,0.0150
0.9730,0.0150
0.9680,0.0150
0.9630,0.0150
0.9580,0.0150
0.9530,0.0150
0.9480,0.0150
0.9430,0.0150
0.9380,0.0150
0.9330,0.0150
0.9280,0.0150
0.9230,0.0200
0.9180,0.0200
0.9130,0.0200
0.9080,0.0200
0.9030,0.0200
0.8980,0.0200
0.8930,0.0200
0.8880,0.0250
0.8830,0.0250
0.8780,0.0250
0.8730,0.0250
0.8680,0.0250
0.8630,0.0250
0.8580,0.0250
0.8530,0.0300
0.8480,0.0300
0.8430,0.0300
0.8380,0.0300
0.8330,0.0300
0.8280,0.0300
0.8230,0.0300
0.8180,0.0350
0.8130,0.0350
0.8080,0.0350
0.8030,0.0350
0.7980,0.0350
0.7930,0.0350
0.7880,0.0350
0.7830,0.0350
0.7780,0.0350
0.7730,0.0350
0.7680,0.0350
0.7630,0.0350
0.7580,0.0350
0.7530,0.0350
0.7480,0.0400
0.7430,0.0400
0.7380,0.0400
0.7330,0.0400
0.7280,0.0400
0.7230,0.0400
0.7180,0.0450
0.7130,0.0450
0.7080,0.0450
0.7030,0.0450
0.6980,0.0450
0.6930,0.0450
0.6880,0.0450
0.6830,0.0500
0.6780,0.0500
0.6730,0.0500
0.6680,0.0500
0.6630,0.0500
0.6580,0.0500
0.6530,0.0500
0.6480,0.0500
0.6430,0.0450
0.6380,0.0450
0.6330,0.0450
0.6280,0.0450
0.6230,0.0400
0.6180,0.0400
0.6130,0.0350
0.6080,0.0350
0.6030,0.0350
0.5980,0.0300
0.5930,0.0300
0.5880,0.0300
0.5830,0.0250
0.5780,0.0250
0.5730,0.0250
0.5680,0.0200
0.5630,0.0200
0.5580,0.0150
0.5530,0.0150
0.5480,0.0150
0.5430,0.0150
0.5380,0.0150
0.5330,0.0100
0.5280,0.0100
0.5230,0.0100
0.5180,0.0050
0.5130,0.0050
0.5080,0.0050
0.5030,0.0050
0.4980,0.0050
0.4930,0.0000
0.4880,0.0000
0.4830,0.0000
0.4780,0.0000
0.4730,-0.0050
0.4680,-0.0050
0.4630,-0.0050
0.4580,-0.0050
0.4530,-0.0050
0.4480,-0.0100
0.4430,-0.0100
0.4380,-0.0100
0.4330,-0.0100
0.4280,-0.0100
0.4230,-0.0100
0.4180,-0.0100
0.4130,-0.0100
0.4080,-0.0150
0.4030,-0.0150
0.3980,-0.0150
0.3930,-0.0150
0.3880,-0.0150
0.3830,-0.0200
0.3780,-0.0200
0.3730,-0.0200
0.3680,-0.0200
0.3630,-0.0200
0.3580,-0.0200
0.3530,-0.0200
0.3480,-0.0200
0.3430,-0.0200
0.3380,-0.0200
0.3330,-0.0200
0.3280,-0.0200
0.3230,-0.0200
0.3180,-0.0200
0.3130,-0.0200
0.3080,-0.0200
0.3030,-0.0200
0.2980,-0.0200
0.2930,-0.0150
0.2880,-0.0150
0.2830,-0.0150
0.2780,-0.0150
0.2730,-0.0150
0.2680,-0.0150
0.2630,-0.0150
0.2580,-0.0100
0.2530,-0.0100
0.2480,-0.0100
0.2430,-0.0100
0.2380,-0.0100
0.2330,-0.0100
0.2280,-0.0050
0.2230,-0.0050
0.2180,-0.0050
0.2130,-0.0050
0.2080,-0.0050
0.2030,-0.0050
0.1980,-0.0050
0.1930,-0.0050
0.1880,-0.0050
0.1830,-0.0050
0.1780,-0.0050
0.1730,-0.0050
0.1680,-0.0050
0.1630,-0.0050
0.1580,-0.0050
0.1530,-0.0050
0.1480,-0.0050
0.1430,-0.0050
0.1380,-0.0050
0.1330,-0.0050
0.1280,-0.0050
0.1230,-0.0050
0.1180,-0.0050
0.1130,-0.0050
0.1080,-0.0050
0.1030,0.0000
0.0980,0.0000
